Laporan Penjualan

Tanggal Cetak,2017-08-11 - 2017-12-11
Laporan Omzet,Rp.306.110.000
Laporan Laba Kotor,Rp.306.110.000
Laporan Penjualan,2572
Laporan Barang,2572




ID Pesanan,Waktu,SKU,Nama Barang,Jumlah,Harga Jual,Total,Harga Beli,Laba
Pesanan ID-20171204-557630,2017-12-04T00:31:44Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.120.000,Rp.120.000,Rp.67.500,Rp.52.500
Pesanan ID-20171204-357710,2017-12-04T00:31:13Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.125.000,Rp.125.000,Rp.72.263,Rp.52.737
Pesanan ID-20171204-661654,2017-12-04T00:57:35Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.110.000,Rp.110.000,Rp.67.500,Rp.42.500
Pesanan ID-20171204-661654,2017-12-04T00:57:35Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.110.000,Rp.110.000,Rp.66.870,Rp.43.130
Barang Rusak,2017-12-04T00:52:01Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.0,Rp.0,Rp.72.263,-Rp.72.263
Pesanan ID-20171204-191453,2017-12-04T00:34:11Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.65.364,Rp.59.636
Pesanan ID-20171204-582548,2017-12-04T00:51:16Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.72.263,Rp.37.737
Barang Rusak,2017-12-04T00:31:05Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.0,Rp.0,Rp.67.500,-Rp.67.500
Barang Hilang,2017-12-04T00:12:38Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.0,Rp.0,Rp.73.266,-Rp.73.266
Pesanan ID-20171204-377474,2017-12-04T00:46:24Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.130.000,Rp.130.000,Rp.72.263,Rp.57.737
Pesanan ID-20171204-430502,2017-12-04T00:02:03Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.70.702,Rp.59.298
Pesanan ID-20171204-430502,2017-12-04T00:02:03Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.364,Rp.64.636
Pesanan ID-20171204-366388,2017-12-04T00:13:05Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.71.780,Rp.53.220
Pesanan ID-20171204-366388,2017-12-04T00:13:05Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.70.702,Rp.39.298
Pesanan ID-20171204-236078,2017-12-04T00:27:44Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.70.702,Rp.54.298
Pesanan ID-20171204-203204,2017-12-04T00:21:19Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.364,Rp.64.636
Pesanan ID-20171204-203204,2017-12-04T00:21:19Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.110.000,Rp.110.000,Rp.66.870,Rp.43.130
Pesanan ID-20171204-217545,2017-12-04T00:10:51Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
Pesanan ID-20171204-599094,2017-12-04T00:31:46Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.115.000,Rp.115.000,Rp.72.263,Rp.42.737
Pesanan ID-20171204-023078,2017-12-04T00:22:34Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.110.000,Rp.110.000,Rp.69.046,Rp.40.954
Pesanan ID-20171204-658513,2017-12-04T00:21:44Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.125.000,Rp.125.000,Rp.70.071,Rp.54.929
Pesanan ID-20171204-357067,2017-12-04T00:09:10Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.115.000,Rp.115.000,Rp.66.870,Rp.48.130
Pesanan ID-20171204-357067,2017-12-04T00:09:10Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.115.000,Rp.115.000,Rp.68.454,Rp.46.546
Pesanan ID-20171204-688477,2017-12-04T00:40:44Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.71.835,Rp.58.165
Pesanan ID-20171204-447492,2017-12-04T00:26:23Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.75.209,Rp.49.791
Pesanan ID-20171204-286393,2017-12-04T00:24:22Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.66.870,Rp.58.130
Pesanan ID-20171204-567287,2017-12-04T00:38:51Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.70.702,Rp.54.298
Pesanan ID-20171204-567287,2017-12-04T00:38:51Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.70.702,Rp.44.298
Pesanan ID-20171204-766028,2017-12-04T00:05:56Z,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,Rp.125.000,Rp.125.000,Rp.74.010,Rp.50.990
Pesanan ID-20171204-853415,2017-12-04T00:56:13Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.120.000,Rp.120.000,Rp.72.543,Rp.47.457
Pesanan ID-20171204-092042,2017-12-04T00:11:14Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.72.543,Rp.52.457
Pesanan ID-20171204-092042,2017-12-04T00:11:14Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.67.365,Rp.57.635
Pesanan ID-20171204-483210,2017-12-04T00:54:02Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.120.000,Rp.120.000,Rp.67.800,Rp.52.200
Pesanan ID-20171204-848305,2017-12-04T00:40:47Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.66.870,Rp.53.130
Pesanan ID-20171204-848305,2017-12-04T00:40:47Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.72.263,Rp.37.737
Pesanan ID-20171204-778945,2017-12-04T00:55:08Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.66.870,Rp.58.130
Pesanan ID-20171204-778945,2017-12-04T00:55:08Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171204-369151,2017-12-04T00:44:13Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.66.870,Rp.53.130
Pesanan ID-20171204-267069,2017-12-04T00:37:41Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.120.000,Rp.120.000,Rp.67.666,Rp.52.334
Pesanan ID-20171203-459438,2017-12-03T00:34:13Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.130.000,Rp.130.000,Rp.70.702,Rp.59.298
Pesanan ID-20171203-459438,2017-12-03T00:34:13Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.115.000,Rp.115.000,Rp.73.266,Rp.41.734
Pesanan ID-20171203-964016,2017-12-03T00:14:11Z,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,Rp.115.000,Rp.115.000,Rp.62.320,Rp.52.680
Pesanan ID-20171203-874066,2017-12-03T00:01:33Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.120.000,Rp.120.000,Rp.62.209,Rp.57.791
Pesanan ID-20171203-874066,2017-12-03T00:01:33Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.70.702,Rp.49.298
Pesanan ID-20171203-549384,2017-12-03T00:42:32Z,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,Rp.115.000,Rp.115.000,Rp.64.728,Rp.50.272
Pesanan ID-20171203-772169,2017-12-03T00:07:38Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",4,Rp.120.000,Rp.480.000,Rp.67.300,Rp.52.700
Pesanan ID-20171203-772169,2017-12-03T00:07:38Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.110.000,Rp.110.000,Rp.71.880,Rp.38.120
Pesanan ID-20171203-772169,2017-12-03T00:07:38Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.130.000,Rp.130.000,Rp.62.209,Rp.67.791
Pesanan ID-20171203-167520,2017-12-03T00:03:50Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171203-359283,2017-12-03T00:45:25Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.130.000,Rp.130.000,Rp.72.263,Rp.57.737
Pesanan ID-20171203-094769,2017-12-03T00:02:12Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.70.702,Rp.54.298
Pesanan ID-20171203-094769,2017-12-03T00:02:12Z,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,Rp.120.000,Rp.120.000,Rp.67.500,Rp.52.500
Pesanan ID-20171203-552323,2017-12-03T00:33:39Z,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp.115.000,Rp.115.000,Rp.63.650,Rp.51.350
Pesanan ID-20171203-552323,2017-12-03T00:33:39Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.130.000,Rp.130.000,Rp.67.666,Rp.62.334
Pesanan ID-20171203-201667,2017-12-03T00:06:18Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.120.000,Rp.120.000,Rp.66.870,Rp.53.130
Pesanan ID-20171203-579132,2017-12-03T00:15:55Z,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,Rp.125.000,Rp.125.000,Rp.68.454,Rp.56.546
Pesanan ID-20171203-332603,2017-12-03T00:59:20Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.130.000,Rp.130.000,Rp.72.263,Rp.57.737
Pesanan ID-20171203-710637,2017-12-03T00:29:29Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.67.365,Rp.57.635
Pesanan ID-20171203-613931,2017-12-03T00:19:55Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.125.000,Rp.125.000,Rp.62.209,Rp.62.791
Pesanan ID-20171203-043184,2017-12-03T00:14:38Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.71.780,Rp.53.220
Pesanan ID-20171203-806765,2017-12-03T00:03:13Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171203-806765,2017-12-03T00:03:13Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.130.000,Rp.130.000,Rp.62.209,Rp.67.791
Pesanan ID-20171203-233445,2017-12-03T00:50:50Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.72.543,Rp.52.457
Pesanan ID-20171203-587749,2017-12-03T00:21:51Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.66.870,Rp.58.130
Pesanan ID-20171203-755382,2017-12-03T00:56:52Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.120.000,Rp.120.000,Rp.72.263,Rp.47.737
Pesanan ID-20171203-755382,2017-12-03T00:56:52Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.110.000,Rp.110.000,Rp.62.209,Rp.47.791
Pesanan ID-20171203-178581,2017-12-03T00:56:10Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171203-241034,2017-12-03T00:55:30Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.70.702,Rp.44.298
Pesanan ID-20171203-756596,2017-12-03T00:53:52Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.115.000,Rp.115.000,Rp.73.266,Rp.41.734
Pesanan ID-20171203-756596,2017-12-03T00:53:52Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.125.000,Rp.125.000,Rp.66.955,Rp.58.045
Pesanan ID-20171203-222155,2017-12-03T00:40:44Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.69.046,Rp.45.954
Pesanan ID-20171203-676497,2017-12-03T00:25:44Z,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,Rp.120.000,Rp.120.000,Rp.78.269,Rp.41.731
Pesanan ID-20171203-697782,2017-12-03T00:46:22Z,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,Rp.115.000,Rp.115.000,Rp.67.300,Rp.47.700
Pesanan ID-20171202-250318,2017-12-03T00:27:22Z,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,Rp.125.000,Rp.125.000,Rp.63.650,Rp.61.350
Pesanan ID-20171202-887491,2017-12-02T00:29:19Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.130.000,Rp.130.000,Rp.67.666,Rp.62.334
Pesanan ID-20171202-683924,2017-12-02T00:44:52Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.125.000,Rp.125.000,Rp.73.266,Rp.51.734
Pesanan ID-20171202-686021,2017-12-02T00:19:19Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.125.000,Rp.125.000,Rp.69.046,Rp.55.954
Pesanan ID-20171202-686021,2017-12-02T00:19:19Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.67.365,Rp.47.635
Pesanan ID-20171202-733760,2017-12-02T00:03:13Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.110.000,Rp.110.000,Rp.67.365,Rp.42.635
Pesanan ID-20171202-510065,2017-12-02T00:21:46Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.110.000,Rp.110.000,Rp.72.263,Rp.37.737
Pesanan ID-20171202-028916,2017-12-02T00:21:04Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171202-843011,2017-12-02T00:15:43Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.209,Rp.54.791
Pesanan ID-20171202-843011,2017-12-02T00:15:43Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.125.000,Rp.125.000,Rp.62.209,Rp.62.791
Pesanan ID-20171202-375886,2017-12-02T00:53:23Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.71.780,Rp.38.220
Pesanan ID-20171202-647419,2017-12-02T00:31:00Z,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.71.835,Rp.53.165
Pesanan ID-20171202-524754,2017-12-02T00:55:19Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.110.000,Rp.110.000,Rp.71.780,Rp.38.220
Pesanan ID-20171202-524754,2017-12-02T00:55:19Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.125.000,Rp.125.000,Rp.71.780,Rp.53.220
Pesanan ID-20171202-824279,2017-12-02T00:45:48Z,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,Rp.125.000,Rp.125.000,Rp.78.269,Rp.46.731
Pesanan ID-20171202-114854,2017-12-02T00:40:36Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.125.000,Rp.125.000,Rp.72.263,Rp.52.737
Pesanan ID-20171202-742962,2017-12-02T00:44:05Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.115.000,Rp.115.000,Rp.66.870,Rp.48.130
Pesanan ID-20171202-079678,2017-12-02T00:02:14Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.115.000,Rp.115.000,Rp.70.071,Rp.44.929
Pesanan ID-20171202-079678,2017-12-02T00:02:14Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.125.000,Rp.125.000,Rp.73.266,Rp.51.734
Pesanan ID-20171202-231538,2017-12-02T00:24:59Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.120.000,Rp.120.000,Rp.70.702,Rp.49.298
Pesanan ID-20171202-231538,2017-12-02T00:24:59Z,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,Rp.120.000,Rp.120.000,Rp.71.880,Rp.48.120
Pesanan ID-20171202-330556,2017-12-02T00:19:13Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.125.000,Rp.125.000,Rp.65.364,Rp.59.636
Pesanan ID-20171202-330556,2017-12-02T00:19:13Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.115.000,Rp.115.000,Rp.70.702,Rp.44.298
Barang Rusak,2017-12-02T00:14:14Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.0,Rp.0,Rp.75.209,-Rp.75.209
Pesanan ID-20171202-840569,2017-12-02T00:24:25Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.70.702,Rp.54.298
Pesanan ID-20171202-840569,2017-12-02T00:24:25Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.66.870,Rp.58.130
Pesanan ID-20171202-772221,2017-12-02T00:08:25Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.209,Rp.54.791
Pesanan ID-20171202-104196,2017-12-02T00:53:16Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.125.000,Rp.125.000,Rp.73.266,Rp.51.734
Pesanan ID-20171202-104196,2017-12-02T00:53:16Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.110.000,Rp.110.000,Rp.70.071,Rp.39.929
Pesanan ID-20171202-814840,2017-12-02T00:49:22Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.115.000,Rp.115.000,Rp.67.365,Rp.47.635
Pesanan ID-20171202-750464,2017-12-02T00:34:54Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.209,Rp.54.791
Pesanan ID-20171202-750464,2017-12-02T00:34:54Z,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,Rp.125.000,Rp.125.000,Rp.72.543,Rp.52.457
Pesanan ID-20171202-893046,2017-12-02T00:23:11Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.69.046,Rp.45.954
Pesanan ID-20171201-829539,2017-12-01T00:30:15Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.130.000,Rp.130.000,Rp.72.263,Rp.57.737
Pesanan ID-20171201-991895,2017-12-01T00:56:35Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.110.000,Rp.110.000,Rp.70.702,Rp.39.298
Pesanan ID-20171201-261812,2017-12-01T00:20:08Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.125.000,Rp.125.000,Rp.62.209,Rp.62.791
Pesanan ID-20171201-001694,2017-12-01T00:55:15Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.75.209,Rp.39.791
Pesanan ID-20171201-001694,2017-12-01T00:55:15Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.130.000,Rp.130.000,Rp.65.364,Rp.64.636
Pesanan ID-20171201-558702,2017-12-01T00:24:14Z,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,Rp.130.000,Rp.130.000,Rp.66.955,Rp.63.045
Pesanan ID-20171201-558702,2017-12-01T00:24:14Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171201-666983,2017-12-01T00:16:02Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171201-666983,2017-12-01T00:16:02Z,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,Rp.115.000,Rp.115.000,Rp.73.266,Rp.41.734
Pesanan ID-20171201-293233,2017-12-01T00:45:36Z,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,Rp.115.000,Rp.115.000,Rp.62.209,Rp.52.791
Pesanan ID-20171201-299955,2017-12-01T00:01:44Z,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,Rp.125.000,Rp.125.000,Rp.66.870,Rp.58.130
Pesanan ID-20171201-036290,2017-12-01T00:47:14Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.71.780,Rp.43.220
Pesanan ID-20171201-078122,2017-12-01T00:23:33Z,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,Rp.110.000,Rp.110.000,Rp.67.800,Rp.42.200
Pesanan ID-20171201-763429,2017-12-01T00:30:54Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.120.000,Rp.120.000,Rp.70.071,Rp.49.929
Pesanan ID-20171201-514768,2017-12-01T00:30:29Z,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,Rp.130.000,Rp.130.000,Rp.67.666,Rp.62.334
Pesanan ID-20171201-349714,2017-12-01T00:53:46Z,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,Rp.120.000,Rp.120.000,Rp.67.365,Rp.52.635
Pesanan ID-20171201-349714,2017-12-01T00:53:46Z,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,Rp.120.000,Rp.120.000,Rp.72.263,Rp.47.737
Pesanan ID-20171201-446820,2017-12-01T00:44:17Z,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,Rp.115.000,Rp.115.000,Rp.69.046,Rp.45.954
Pesanan ID-20171201-295773,2017-12-01T00:25:44Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.130.000,Rp.130.000,Rp.70.071,Rp.59.929
Pesanan ID-20171201-007303,2017-12-01T00:14:10Z,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,Rp.125.000,Rp.125.000,Rp.70.702,Rp.54.298
Pesanan ID-20171201-370172,2017-12-01T00:22:20Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.65.364,Rp.54.636
Pesanan ID-20171201-370172,2017-12-01T00:22:20Z,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp.130.000,Rp.130.000,Rp.75.209,Rp.54.791
Pesanan ID-20171201-040391,2017-12-01T00:56:42Z,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,Rp.120.000,Rp.120.000,Rp.65.364,Rp.54.636
Pesanan ID-20171201-997792,2017-12-01T00:38:56Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.115.000,Rp.115.000,Rp.71.780,Rp.43.220
Pesanan ID-20171201-188875,2017-12-01T00:20:12Z,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,Rp.125.000,Rp.125.000,Rp.70.071,Rp.54.929
Pesanan ID-20171201-188875,2017-12-01T00:20:12Z,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,Rp.120.000,Rp.120.000,Rp.71.780,Rp.48.220
